State,District,Date,Year,Month,Avg_rainfall,Agency_name
Telangana,Wanaparthy,2023-07-04,2023,7,NA,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-05,2023,7,18.7424626042,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-06,2023,7,3.2698142411,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-07,2023,7,2.1484947188,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-08,2023,7,6.1813961311,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-09,2023,7,5.2593527527,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-10,2023,7,0.2629687945,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-11,2023,7,0.100211877,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-12,2023,7,0.0177589724,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-13,2023,7,0.0844310657,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-14,2023,7,4.2101156906,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-15,2023,7,9.2434186211,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-16,2023,7,6.5529825824,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-17,2023,7,3.6514121871,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-18,2023,7,6.8453774614,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-19,2023,7,12.017856653,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-20,2023,7,11.4351209825,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-21,2023,7,41.7665984618,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-22,2023,7,15.7173639557,IMD GRID MODEL
Telangana,Wanaparthy,2023-07-23,2023,7,1.2879644502,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-01,2023,7,NA,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-02,2023,7,0.2913177011,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-03,2023,7,1.0657256585,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-04,2023,7,0.7110197171,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-05,2023,7,28.5454736779,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-06,2023,7,9.6687913189,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-07,2023,7,11.6633435742,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-08,2023,7,23.8301117766,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-09,2023,7,22.709671259,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-10,2023,7,2.6946903256,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-11,2023,7,43.8450017677,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-12,2023,7,3.5630488123,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-13,2023,7,11.0434287911,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-14,2023,7,1.7976235321,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-15,2023,7,13.4803561129,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-16,2023,7,20.3453125392,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-17,2023,7,3.8406819271,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-18,2023,7,52.6888898157,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-19,2023,7,40.7608086875,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-20,2023,7,62.4922171836,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-21,2023,7,58.7655325283,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-22,2023,7,12.173643171,IMD GRID MODEL
Telangana,Warangal Rural,2023-07-23,2023,7,6.9596018687,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-01,2023,7,NA,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-02,2023,7,0.1564401897,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-03,2023,7,0.0049136862,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-04,2023,7,0.4070540687,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-05,2023,7,22.0688659653,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-06,2023,7,4.6207748431,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-07,2023,7,8.9471766738,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-08,2023,7,27.150890693,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-09,2023,7,16.91820905,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-10,2023,7,1.1934418148,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-11,2023,7,23.448835467,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-12,2023,7,4.1231323484,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-13,2023,7,5.1589273512,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-14,2023,7,9.4138685268,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-15,2023,7,11.8374177508,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-16,2023,7,20.9220643155,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-17,2023,7,2.0626838768,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-18,2023,7,68.4254033942,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-19,2023,7,29.673020611,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-20,2023,7,27.6594118634,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-21,2023,7,41.3958378932,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-22,2023,7,14.5987468251,IMD GRID MODEL
Telangana,Warangal Urban,2023-07-23,2023,7,2.610611326,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-01,2023,7,NA,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-02,2023,7,1.1569100401,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-03,2023,7,0.1094806456,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-04,2023,7,4.1400422483,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-05,2023,7,31.3981525333,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-06,2023,7,3.4009148524,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-07,2023,7,6.3566519697,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-08,2023,7,1.9669430644,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-09,2023,7,8.121309586,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-10,2023,7,2.7616220699,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-11,2023,7,7.1828398753,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-12,2023,7,9.7108139286,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-13,2023,7,12.5857822207,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-14,2023,7,0.356995019,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-15,2023,7,4.2437330297,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-16,2023,7,7.0498068713,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-17,2023,7,0.6876023991,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-18,2023,7,17.0107008416,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-19,2023,7,24.9543929638,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-20,2023,7,51.968997063,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-21,2023,7,35.8066071313,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-22,2023,7,10.4057751867,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2023-07-23,2023,7,2.9580793006,IMD GRID MODEL
Tripura,Dhalai,2023-07-01,2023,7,19.1042569898,IMD GRID MODEL
Tripura,Dhalai,2023-07-02,2023,7,14.1175003111,IMD GRID MODEL
Tripura,Dhalai,2023-07-03,2023,7,5.9070602718,IMD GRID MODEL
Tripura,Dhalai,2023-07-04,2023,7,13.2099189916,IMD GRID MODEL
Tripura,Dhalai,2023-07-05,2023,7,34.8937923316,IMD GRID MODEL
Tripura,Dhalai,2023-07-06,2023,7,28.6477045032,IMD GRID MODEL
Tripura,Dhalai,2023-07-07,2023,7,5.4906625503,IMD GRID MODEL
Tripura,Dhalai,2023-07-08,2023,7,2.5278549202,IMD GRID MODEL
Tripura,Dhalai,2023-07-09,2023,7,0.964798191,IMD GRID MODEL
Tripura,Dhalai,2023-07-10,2023,7,1.5243921674,IMD GRID MODEL
Tripura,Dhalai,2023-07-11,2023,7,9.5288490554,IMD GRID MODEL
Tripura,Dhalai,2023-07-12,2023,7,0.3151212368,IMD GRID MODEL
Tripura,Dhalai,2023-07-13,2023,7,2.7220963315,IMD GRID MODEL
Tripura,Dhalai,2023-07-14,2023,7,5.7831677281,IMD GRID MODEL
Tripura,Dhalai,2023-07-15,2023,7,2.5516688498,IMD GRID MODEL
Tripura,Dhalai,2023-07-16,2023,7,2.9488940865,IMD GRID MODEL
Tripura,Dhalai,2023-07-17,2023,7,9.757591872,IMD GRID MODEL
Tripura,Dhalai,2023-07-18,2023,7,1.0460200797,IMD GRID MODEL
Tripura,Dhalai,2023-07-19,2023,7,10.4644418487,IMD GRID MODEL
Tripura,Dhalai,2023-07-20,2023,7,12.0414975261,IMD GRID MODEL
Tripura,Dhalai,2023-07-21,2023,7,15.0720393082,IMD GRID MODEL
Tripura,Dhalai,2023-07-22,2023,7,5.6824115567,IMD GRID MODEL
Tripura,Dhalai,2023-07-23,2023,7,8.5995656495,IMD GRID MODEL
Tripura,Gomati,2023-07-01,2023,7,23.4266488168,IMD GRID MODEL
Tripura,Gomati,2023-07-02,2023,7,20.3281900936,IMD GRID MODEL
Tripura,Gomati,2023-07-03,2023,7,3.6881741782,IMD GRID MODEL
Tripura,Gomati,2023-07-04,2023,7,5.5404343582,IMD GRID MODEL
Tripura,Gomati,2023-07-05,2023,7,112.7254634827,IMD GRID MODEL
Tripura,Gomati,2023-07-06,2023,7,15.3553592104,IMD GRID MODEL
Tripura,Gomati,2023-07-07,2023,7,1.4340935698,IMD GRID MODEL
Tripura,Gomati,2023-07-08,2023,7,5.6230527758,IMD GRID MODEL
Tripura,Gomati,2023-07-09,2023,7,2.7242754497,IMD GRID MODEL
Tripura,Gomati,2023-07-10,2023,7,3.414507012,IMD GRID MODEL
Tripura,Gomati,2023-07-11,2023,7,0.1371538508,IMD GRID MODEL
Tripura,Gomati,2023-07-12,2023,7,0.7051393369,IMD GRID MODEL
Tripura,Gomati,2023-07-13,2023,7,0.4619653159,IMD GRID MODEL
Tripura,Gomati,2023-07-14,2023,7,0.7054974134,IMD GRID MODEL
Tripura,Gomati,2023-07-15,2023,7,1.4668203284,IMD GRID MODEL
Tripura,Gomati,2023-07-16,2023,7,5.5969923028,IMD GRID MODEL
Tripura,Gomati,2023-07-17,2023,7,1.5020517548,IMD GRID MODEL
Tripura,Gomati,2023-07-18,2023,7,6.1023812767,IMD GRID MODEL
Tripura,Gomati,2023-07-19,2023,7,12.032889816,IMD GRID MODEL
Tripura,Gomati,2023-07-20,2023,7,0.2715886433,IMD GRID MODEL
Tripura,Gomati,2023-07-21,2023,7,5.7262484185,IMD GRID MODEL
Tripura,Gomati,2023-07-22,2023,7,7.9105808729,IMD GRID MODEL
Tripura,Gomati,2023-07-23,2023,7,48.2339954063,IMD GRID MODEL
Tripura,Khowai,2023-07-01,2023,7,14.9612100616,IMD GRID MODEL
Tripura,Khowai,2023-07-02,2023,7,22.5078496566,IMD GRID MODEL
Tripura,Khowai,2023-07-03,2023,7,5.8512015162,IMD GRID MODEL
Tripura,Khowai,2023-07-04,2023,7,18.6421428716,IMD GRID MODEL
Tripura,Khowai,2023-07-05,2023,7,77.9146337018,IMD GRID MODEL
Tripura,Khowai,2023-07-06,2023,7,34.3175408968,IMD GRID MODEL
Tripura,Khowai,2023-07-07,2023,7,4.392097813,IMD GRID MODEL
Tripura,Khowai,2023-07-08,2023,7,2.3038011875,IMD GRID MODEL
Tripura,Khowai,2023-07-09,2023,7,0.0165147872,IMD GRID MODEL
Tripura,Khowai,2023-07-10,2023,7,2.6020628429,IMD GRID MODEL
Tripura,Khowai,2023-07-11,2023,7,0.1100985815,IMD GRID MODEL
Tripura,Khowai,2023-07-12,2023,7,0.0055049291,IMD GRID MODEL
Tripura,Khowai,2023-07-13,2023,7,0.4150720152,IMD GRID MODEL
Tripura,Khowai,2023-07-14,2023,7,1.9883415682,IMD GRID MODEL
Tripura,Khowai,2023-07-15,2023,7,2.8918009653,IMD GRID MODEL
Tripura,Khowai,2023-07-16,2023,7,2.027417159,IMD GRID MODEL
Tripura,Khowai,2023-07-17,2023,7,6.3421681207,IMD GRID MODEL
Tripura,Khowai,2023-07-18,2023,7,0.2818308671,IMD GRID MODEL
Tripura,Khowai,2023-07-19,2023,7,27.7710738534,IMD GRID MODEL
Tripura,Khowai,2023-07-20,2023,7,0.7085856773,IMD GRID MODEL
Tripura,Khowai,2023-07-21,2023,7,11.5545303502,IMD GRID MODEL
Tripura,Khowai,2023-07-22,2023,7,5.6323431768,IMD GRID MODEL
Tripura,Khowai,2023-07-23,2023,7,10.3002193001,IMD GRID MODEL
Tripura,North Tripura,2023-07-01,2023,7,26.6203063044,IMD GRID MODEL
Tripura,North Tripura,2023-07-02,2023,7,5.2978673164,IMD GRID MODEL
Tripura,North Tripura,2023-07-03,2023,7,2.3612056782,IMD GRID MODEL
Tripura,North Tripura,2023-07-04,2023,7,1.5524783551,IMD GRID MODEL
Tripura,North Tripura,2023-07-05,2023,7,10.4787925936,IMD GRID MODEL
Tripura,North Tripura,2023-07-06,2023,7,43.0711449908,IMD GRID MODEL
Tripura,North Tripura,2023-07-07,2023,7,11.4692519409,IMD GRID MODEL
Tripura,North Tripura,2023-07-08,2023,7,4.4609433736,IMD GRID MODEL
Tripura,North Tripura,2023-07-09,2023,7,3.0964215187,IMD GRID MODEL
Tripura,North Tripura,2023-07-10,2023,7,0.1965679322,IMD GRID MODEL
Tripura,North Tripura,2023-07-11,2023,7,11.9303862961,IMD GRID MODEL
Tripura,North Tripura,2023-07-12,2023,7,0.130396507,IMD GRID MODEL
Tripura,North Tripura,2023-07-13,2023,7,1.6005322868,IMD GRID MODEL
Tripura,North Tripura,2023-07-14,2023,7,12.9274485879,IMD GRID MODEL
Tripura,North Tripura,2023-07-15,2023,7,10.75124791,IMD GRID MODEL
Tripura,North Tripura,2023-07-16,2023,7,7.3631886584,IMD GRID MODEL
Tripura,North Tripura,2023-07-17,2023,7,35.4031305871,IMD GRID MODEL
Tripura,North Tripura,2023-07-18,2023,7,0.660791074,IMD GRID MODEL
Tripura,North Tripura,2023-07-19,2023,7,1.1808388859,IMD GRID MODEL
Tripura,North Tripura,2023-07-20,2023,7,4.9510666269,IMD GRID MODEL
Tripura,North Tripura,2023-07-21,2023,7,15.304612429,IMD GRID MODEL
Tripura,North Tripura,2023-07-22,2023,7,13.8381792146,IMD GRID MODEL
Tripura,North Tripura,2023-07-23,2023,7,7.9485262801,IMD GRID MODEL
Tripura,Sepahijala,2023-07-01,2023,7,48.8586715978,IMD GRID MODEL
Tripura,Sepahijala,2023-07-02,2023,7,14.6580182131,IMD GRID MODEL
Tripura,Sepahijala,2023-07-03,2023,7,2.3909303195,IMD GRID MODEL
Tripura,Sepahijala,2023-07-04,2023,7,6.3980023154,IMD GRID MODEL
Tripura,Sepahijala,2023-07-05,2023,7,115.1847002,IMD GRID MODEL
Tripura,Sepahijala,2023-07-06,2023,7,14.5917255562,IMD GRID MODEL
Tripura,Sepahijala,2023-07-07,2023,7,2.6528371636,IMD GRID MODEL
Tripura,Sepahijala,2023-07-08,2023,7,6.4774074653,IMD GRID MODEL
Tripura,Sepahijala,2023-07-09,2023,7,5.711326254,IMD GRID MODEL
Tripura,Sepahijala,2023-07-10,2023,7,5.0765537822,IMD GRID MODEL
Tripura,Sepahijala,2023-07-11,2023,7,6.6390957618,IMD GRID MODEL
Tripura,Sepahijala,2023-07-12,2023,7,0.5600061681,IMD GRID MODEL
Tripura,Sepahijala,2023-07-13,2023,7,2.2752214599,IMD GRID MODEL
Tripura,Sepahijala,2023-07-14,2023,7,3.1413828129,IMD GRID MODEL
Tripura,Sepahijala,2023-07-15,2023,7,1.8752738455,IMD GRID MODEL
Tripura,Sepahijala,2023-07-16,2023,7,7.5178114742,IMD GRID MODEL
Tripura,Sepahijala,2023-07-17,2023,7,1.3926823736,IMD GRID MODEL
Tripura,Sepahijala,2023-07-18,2023,7,7.6725618549,IMD GRID MODEL
Tripura,Sepahijala,2023-07-19,2023,7,9.5041925205,IMD GRID MODEL
Tripura,Sepahijala,2023-07-20,2023,7,NA,IMD GRID MODEL
Tripura,Sepahijala,2023-07-21,2023,7,6.6238030252,IMD GRID MODEL
Tripura,Sepahijala,2023-07-22,2023,7,14.2975644478,IMD GRID MODEL
Tripura,Sepahijala,2023-07-23,2023,7,23.7760341087,IMD GRID MODEL
Tripura,South Tripura,2023-07-01,2023,7,40.8598725849,IMD GRID MODEL
Tripura,South Tripura,2023-07-02,2023,7,11.5261267142,IMD GRID MODEL
Tripura,South Tripura,2023-07-03,2023,7,1.6269183825,IMD GRID MODEL
Tripura,South Tripura,2023-07-04,2023,7,5.3780226373,IMD GRID MODEL
Tripura,South Tripura,2023-07-05,2023,7,80.746142704,IMD GRID MODEL
Tripura,South Tripura,2023-07-06,2023,7,4.3047872286,IMD GRID MODEL
Tripura,South Tripura,2023-07-07,2023,7,1.2065146786,IMD GRID MODEL
Tripura,South Tripura,2023-07-08,2023,7,6.3491079326,IMD GRID MODEL
Tripura,South Tripura,2023-07-09,2023,7,6.8089584098,IMD GRID MODEL
Tripura,South Tripura,2023-07-10,2023,7,9.6624996015,IMD GRID MODEL
Tripura,South Tripura,2023-07-11,2023,7,2.1619100492,IMD GRID MODEL
Tripura,South Tripura,2023-07-12,2023,7,1.3225961808,IMD GRID MODEL
Tripura,South Tripura,2023-07-13,2023,7,0.5248425736,IMD GRID MODEL
Tripura,South Tripura,2023-07-14,2023,7,6.8283011724,IMD GRID MODEL
Tripura,South Tripura,2023-07-15,2023,7,1.7665203476,IMD GRID MODEL
Tripura,South Tripura,2023-07-16,2023,7,5.6985677439,IMD GRID MODEL
Tripura,South Tripura,2023-07-17,2023,7,0.6909312129,IMD GRID MODEL
Tripura,South Tripura,2023-07-18,2023,7,13.5911737077,IMD GRID MODEL
Tripura,South Tripura,2023-07-19,2023,7,3.4584024537,IMD GRID MODEL
Tripura,South Tripura,2023-07-20,2023,7,NA,IMD GRID MODEL
Tripura,South Tripura,2023-07-21,2023,7,2.7664239108,IMD GRID MODEL
Tripura,South Tripura,2023-07-22,2023,7,19.3225206858,IMD GRID MODEL
Tripura,South Tripura,2023-07-23,2023,7,15.7368927466,IMD GRID MODEL
Tripura,Unakoti,2023-07-01,2023,7,29.5421091109,IMD GRID MODEL
Tripura,Unakoti,2023-07-02,2023,7,12.9934322066,IMD GRID MODEL
Tripura,Unakoti,2023-07-03,2023,7,5.3367111183,IMD GRID MODEL
Tripura,Unakoti,2023-07-04,2023,7,7.9916733535,IMD GRID MODEL
Tripura,Unakoti,2023-07-05,2023,7,12.9387085635,IMD GRID MODEL
Tripura,Unakoti,2023-07-06,2023,7,33.4201625578,IMD GRID MODEL
Tripura,Unakoti,2023-07-07,2023,7,5.5706639468,IMD GRID MODEL
Tripura,Unakoti,2023-07-08,2023,7,2.3115527469,IMD GRID MODEL
Tripura,Unakoti,2023-07-09,2023,7,2.3841308738,IMD GRID MODEL
Tripura,Unakoti,2023-07-10,2023,7,0.4880860308,IMD GRID MODEL
Tripura,Unakoti,2023-07-11,2023,7,10.6150273171,IMD GRID MODEL
Tripura,Unakoti,2023-07-12,2023,7,0.2708912155,IMD GRID MODEL
Tripura,Unakoti,2023-07-13,2023,7,1.9960907793,IMD GRID MODEL
Tripura,Unakoti,2023-07-14,2023,7,6.7162768766,IMD GRID MODEL
Tripura,Unakoti,2023-07-15,2023,7,2.6563517899,IMD GRID MODEL
Tripura,Unakoti,2023-07-16,2023,7,2.2625268384,IMD GRID MODEL
Tripura,Unakoti,2023-07-17,2023,7,11.3450169829,IMD GRID MODEL
Tripura,Unakoti,2023-07-18,2023,7,0.5988644774,IMD GRID MODEL
Tripura,Unakoti,2023-07-19,2023,7,7.5399533708,IMD GRID MODEL
Tripura,Unakoti,2023-07-20,2023,7,3.41084972,IMD GRID MODEL
Tripura,Unakoti,2023-07-21,2023,7,15.0741865958,IMD GRID MODEL
Tripura,Unakoti,2023-07-22,2023,7,8.6364709703,IMD GRID MODEL
Tripura,Unakoti,2023-07-23,2023,7,8.0978295942,IMD GRID MODEL
Tripura,West Tripura,2023-07-01,2023,7,21.3813874533,IMD GRID MODEL
Tripura,West Tripura,2023-07-02,2023,7,20.8425217277,IMD GRID MODEL
Tripura,West Tripura,2023-07-03,2023,7,5.2603052274,IMD GRID MODEL
Tripura,West Tripura,2023-07-04,2023,7,6.6337141237,IMD GRID MODEL
Tripura,West Tripura,2023-07-05,2023,7,112.7105918664,IMD GRID MODEL
Tripura,West Tripura,2023-07-06,2023,7,28.8558404299,IMD GRID MODEL
Tripura,West Tripura,2023-07-07,2023,7,1.7350535267,IMD GRID MODEL
Tripura,West Tripura,2023-07-08,2023,7,3.3983734556,IMD GRID MODEL
Tripura,West Tripura,2023-07-09,2023,7,1.4847592827,IMD GRID MODEL
Tripura,West Tripura,2023-07-10,2023,7,3.2586480238,IMD GRID MODEL
Tripura,West Tripura,2023-07-11,2023,7,4.4317814954,IMD GRID MODEL
Tripura,West Tripura,2023-07-12,2023,7,0.3374452915,IMD GRID MODEL
Tripura,West Tripura,2023-07-13,2023,7,1.8448487689,IMD GRID MODEL
Tripura,West Tripura,2023-07-14,2023,7,1.8143413235,IMD GRID MODEL
Tripura,West Tripura,2023-07-15,2023,7,1.3167282567,IMD GRID MODEL
Tripura,West Tripura,2023-07-16,2023,7,4.9584059308,IMD GRID MODEL
Tripura,West Tripura,2023-07-17,2023,7,2.6370895332,IMD GRID MODEL
Tripura,West Tripura,2023-07-18,2023,7,0.2149851547,IMD GRID MODEL
Tripura,West Tripura,2023-07-19,2023,7,21.9564626728,IMD GRID MODEL
Tripura,West Tripura,2023-07-20,2023,7,NA,IMD GRID MODEL
Tripura,West Tripura,2023-07-21,2023,7,13.9889496131,IMD GRID MODEL
Tripura,West Tripura,2023-07-22,2023,7,6.2140464672,IMD GRID MODEL
Tripura,West Tripura,2023-07-23,2023,7,23.954695058,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-02,2023,7,0.1024203765,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-03,2023,7,0.3481294072,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-04,2023,7,0.1316488234,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-05,2023,7,9.4344855345,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-06,2023,7,3.7425024078,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-07,2023,7,11.4459534543,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-08,2023,7,5.6302716973,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-09,2023,7,19.5401981301,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-10,2023,7,16.8320011069,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-11,2023,7,14.1434005799,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-12,2023,7,14.4835829582,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-13,2023,7,5.4710480651,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-14,2023,7,6.3713202887,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-15,2023,7,3.6281587754,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-16,2023,7,8.0050954727,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-17,2023,7,3.4878098325,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-18,2023,7,2.8405704713,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-19,2023,7,1.4102493809,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-20,2023,7,0.0566851414,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-21,2023,7,1.6868742156,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-22,2023,7,0.0020214621,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-01,2023,7,7.8356973752,IMD GRID MODEL
Uttar Pradesh,Agra,2023-07-23,2023,7,NA,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-02,2023,7,1.2359847906,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-03,2023,7,9.2633336533,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-04,2023,7,1.7417797375,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-05,2023,7,5.200145378,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-06,2023,7,15.2050399127,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-07,2023,7,11.779774797,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-08,2023,7,15.3312252205,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-09,2023,7,19.1373167376,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-10,2023,7,19.5027947234,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-11,2023,7,13.4075540192,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-12,2023,7,11.7553753898,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-13,2023,7,36.4929366834,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-14,2023,7,3.9389804441,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-15,2023,7,15.6498258867,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-16,2023,7,2.7719314944,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-17,2023,7,0.5745501845,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-18,2023,7,0.4814801943,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-19,2023,7,4.4901865274,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-20,2023,7,0.6635524025,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-21,2023,7,1.4188255904,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-22,2023,7,0.6951086624,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-23,2023,7,0.2042461644,IMD GRID MODEL
Uttar Pradesh,Aligarh,2023-07-01,2023,7,5.6290276966,IMD GRID MODEL
Uttar Pradesh,Ambedkar Nagar,2023-07-01,2023,7,67.364089816,IMD GRID MODEL
Uttar Pradesh,Ambedkar Nagar,2023-07-02,2023,7,33.6160503056,IMD GRID MODEL
Uttar Pradesh,Ambedkar Nagar,2023-07-03,2023,7,14.1895987045,IMD GRID MODEL
Uttar Pradesh,Ambedkar Nagar,2023-07-04,2023,7,11.2104592324,IMD GRID MODEL
Uttar Pradesh,Ambedkar Nagar,2023-07-05,2023,7,4.0475148481,IMD GRID MODEL
Uttar Pradesh,Ambedkar Nagar,2023-07-06,2023,7,0.0333747827,IMD GRID MODEL
Uttar Pradesh,Ambedkar Nagar,2023-07-07,2023,7,0.1180000795,IMD GRID MODEL
Uttar Pradesh,Ambedkar Nagar,2023-07-08,2023,7,0.9151326764,IMD GRID MODEL
